RespondentID,How often do you travel by plane?,Do you ever recline your seat when you fly?,How tall are you?,Do you have any children under 18?,"In a row of three seats, who should get to use the two arm rests?","In a row of two seats, who should get to use the middle arm rest?",Who should have control over the window shade?,Is itrude to move to an unsold seat on a plane?,"Generally speaking, is it rude to say more than a few words tothe stranger sitting next to you on a plane?","On a 6 hour flight from NYC to LA, how many times is it acceptable to get up if you're not in an aisle seat?","Under normal circumstances, does a person who reclines their seat during a flight have any obligation to the person sitting behind them?",Is itrude to recline your seat on a plane?,"Given the opportunity, would you eliminate the possibility of reclining seats on planes entirely?",Is it rude to ask someone to switch seats with you in order to be closer to friends?,Is itrude to ask someone to switch seats with you in order to be closer to family?,Is it rude to wake a passenger up if you are trying to go to the bathroom?,Is itrude to wake a passenger up if you are trying to walk around?,"In general, is itrude to bring a baby on a plane?","In general, is it rude to knowingly bring unruly children on a plane?",Have you ever used personal electronics during take off or landing in violation of a flight attendant's direction?,Have you ever smoked a cigarette in an airplane bathroom when it was against the rules?,Gender,Age,Household Income,Education,Location (Census Region)
3433253031.0,,,152.4,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,7.0
3433252843.0,,,185.4,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,,4.0,7.0
3433251770.0,,,165.1,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,0.0,4.0,6.0
3433250869.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0
3433249096.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,0.0,3.0,3.0
3433246146.0,,,167.6,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,3.0,2.0,4.0
3433244090.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,4.0,4.0
3433241823.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,1.0,,1.0,1.0
3433240354.0,,,180.3,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,3.0,4.0,8.0
3433238615.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,2.0,4.0
3433238383.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,4.0,4.0,
3433237336.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,1.0,4.0,0.0
3433235280.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,2.0,2.0,8.0
3433234647.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,1.0
3433234161.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,3.0,0.0
3433227282.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,2.0,4.0,4.0,3.0
3433227239.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,2.0,1.0,4.0
3433225123.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,8.0
3433225120.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,4.0,
3433221584.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,,4.0,0.0
3433219834.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,3.0,7.0
3433219750.0,,,154.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,4.0,2.0
3433219337.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,1.0,1.0,2.0,2.0,1.0
3433219199.0,,,180.3,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,3.0,3.0,0.0
3433219186.0,,,193.0,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,2.0,3.0,0.0
3433218213.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,3.0,4.0
3433213189.0,,,157.5,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3433212442.0,,,188.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,1.0,4.0
3433212352.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,4.0,3.0,0.0
3433212324.0,,,185.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,2.0,3.0,4.0
3433210555.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3433209371.0,,,172.7,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,2.0,2.0,3.0
3433207203.0,,,185.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,
3433206921.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,3.0,6.0
3433204206.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,,4.0,8.0
3433203817.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,4.0,3.0,5.0
3433203775.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,0.0,2.0,4.0
3433203355.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,3.0,3.0
3433202893.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,4.0,8.0
3433202043.0,,,185.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,2.0,6.0
3433197818.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,
3433195418.0,,,182.9,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,4.0,3.0,6.0
3433194100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3433191468.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,0.0,2.0,6.0
3433189481.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,1.0,6.0
3433186047.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,3.0,3.0
3433185242.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,2.0,0.0
3433184541.0,,,188.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,3.0,1.0
3433184499.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,3.0,4.0
3433183494.0,,,193.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,2.0,2.0,1.0
3433183371.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,4.0,4.0,4.0
3433182349.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,3.0,4.0,6.0
3433181353.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3433180795.0,,,167.6,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,2.0,,2.0
3433178932.0,,,160.0,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,2.0,4.0,3.0
3433175909.0,,,167.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,4.0,0.0
3433174882.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,3.0,1.0
3433173989.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3433173622.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,6.0
3433169661.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,,2.0,4.0
3433169369.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,4.0,0.0
3433167815.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,3.0,8.0
3433166875.0,,,180.3,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,2.0,4.0,0.0
3433166173.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,4.0
3433154896.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,1.0,0.0,2.0,1.0
3433154561.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,3.0,4.0
3433152440.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,1.0,4.0,6.0
3433152270.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,4.0,3.0,0.0
3433151150.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,3.0,7.0
3433147945.0,,,167.6,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,3.0,2.0,4.0
3433142536.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,4.0,6.0
3433138607.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,3.0,1.0
3433136902.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,1.0,5.0
3433134491.0,,,167.6,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,1.0,2.0,1.0,3.0
3433134128.0,,,152.4,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,3.0,4.0,4.0
3433133066.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,4.0,2.0,4.0
3433132169.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,4.0,6.0
3433131247.0,,,182.9,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,0.0,3.0,3.0,4.0,0.0
3433130085.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,2.0,7.0
3433128680.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,,3.0,3.0
3433127456.0,,,165.1,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,0.0,2.0,3.0
3433127355.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,0.0
3433127341.0,,,190.5,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,2.0,6.0
3433126810.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,3.0,1.0
3433125333.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,2.0,1.0
3433125109.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,4.0,4.0,6.0
3433124803.0,,,193.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,0.0
3433123624.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,0.0
3433122984.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,6.0
3433122572.0,,,165.1,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,8.0
3433120295.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,3.0,4.0,2.0
3433119106.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,3.0,5.0
3433118974.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,1.0,1.0,4.0,5.0
3433118369.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,2.0
3433117854.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,1.0,6.0
3433116022.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,4.0,4.0,6.0
3433113130.0,,,162.6,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,1.0,1.0,4.0,2.0,1.0
3433112973.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,2.0,4.0,2.0
3433111977.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,1.0
3433111959.0,,,190.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,4.0,4.0,0.0
3433107832.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,4.0,4.0,4.0
3433107608.0,,,157.5,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,1.0,3.0,3.0
3433106334.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0
3433106170.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,3.0,6.0
3433104895.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,
3433101109.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,6.0
3433100773.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,4.0,4.0,2.0
3433100648.0,,,177.8,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,1.0,2.0,0.0
3433100189.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,0.0
3433099083.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,4.0,4.0,4.0
3433092925.0,,,190.5,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,0.0,2.0,2.0,3.0,0.0
3433092542.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,2.0,6.0
3433092034.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,1.0,4.0,4.0
3433091714.0,,,154.9,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,1.0,3.0,,4.0,4.0
3433091359.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,1.0,4.0,3.0
3433089571.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,3.0,8.0
3433089108.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,0.0
3433085566.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,4.0,4.0,6.0
3433081885.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,3.0,4.0,2.0,0.0
3433081158.0,,,172.7,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,3.0,4.0
3433075339.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,3.0,4.0
3433070885.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,2.0
3433070481.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,4.0,3.0,8.0
3433068348.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,1.0,2.0,3.0,1.0
3433066014.0,,,160.0,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,1.0,2.0,3.0,6.0
3433065951.0,,,162.6,1.0,,,,,,,,,1.0,,,,,,,1.0,0.0,1.0,1.0,3.0,3.0,3.0
3433065628.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,8.0
3433061705.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,4.0,4.0
3433060473.0,,,190.5,0.0,,,,,,,,,1.0,,,,,,,,,,,,,
3433060186.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,0.0,3.0,3.0
3433059796.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,4.0,4.0
3433058854.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3433058367.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,7.0
3433056786.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,4.0,3.0,4.0
3433056614.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,0.0
3433055279.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,3.0,6.0
3433048675.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,3.0,3.0,1.0
3433047339.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,2.0,4.0,4.0
3433047308.0,,,182.9,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,2.0,4.0,1.0
3433046738.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,4.0,1.0
3433046022.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,1.0,2.0,1.0
3433045463.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,3.0,6.0
3433044521.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,2.0,2.0,2.0,0.0
3433042186.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3433041420.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,1.0,4.0
3433040924.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,2.0,4.0
3433040828.0,,,172.7,0.0,,,,,,,,,,,,,,,,,,,,,,
3433040639.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,2.0,0.0
3433040502.0,,,182.9,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,,3.0,3.0
3433040208.0,,,180.3,,,,,,,,,,1.0,,,,,,,,,,,,,
3433038916.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,4.0,8.0
3433038337.0,,,162.6,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,,1.0,0.0
3433038245.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,4.0,2.0,2.0
3433036321.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,7.0
3433036205.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,4.0,8.0
3433032917.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,1.0,4.0,0.0
3433026928.0,,,180.3,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,4.0,4.0,6.0
3433024395.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,4.0,6.0
3433024187.0,,,182.9,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,4.0,4.0,5.0
3433020399.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,,2.0,7.0
3433018911.0,,,152.4,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,3.0,2.0,7.0
3433016483.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,4.0,3.0,0.0
3433011754.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,3.0,4.0,0.0
3433010954.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,0.0
3433010053.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0
3433006165.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,3.0,2.0,5.0
3433005536.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,2.0,4.0,2.0
3433003776.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,1.0,4.0,8.0
3433003301.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,2.0,3.0
3433000796.0,,,165.1,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,7.0
3432997737.0,,,180.3,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,1.0,1.0
3432993607.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,2.0,1.0
3432985328.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,
3432985270.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,3.0,5.0
3432984528.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,3.0,4.0,1.0
3432984086.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,,2.0,8.0
3432983878.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,2.0,1.0
3432982461.0,,,167.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,4.0,3.0,8.0
3432981710.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,2.0,2.0,4.0,2.0
3432981204.0,,,188.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,4.0
3432979719.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,2.0,0.0
3432975899.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3432974561.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,1.0,2.0,2.0
3432973828.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,2.0,,4.0,8.0
3432972333.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,4.0,4.0
3432970038.0,,,175.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,2.0,3.0,0.0
3432968822.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,2.0,4.0
3432965050.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,4.0,0.0
3432963197.0,,,165.1,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,2.0,4.0,4.0
3432962590.0,,,172.7,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,7.0
3432960705.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,,3.0,3.0
3432952223.0,,,175.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,3.0,3.0,4.0,0.0
3432949297.0,,,162.6,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,4.0,3.0,8.0
3432946991.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,1.0,3.0,6.0
3432944386.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,2.0
3432942662.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,2.0,4.0,0.0
3432941768.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,4.0,2.0,0.0
3432941469.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,2.0,7.0
3432940589.0,,,157.5,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,,,,,
3432940391.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,4.0,6.0
3432939803.0,,,175.3,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,3.0,3.0,3.0
3432938209.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,3.0,
3432936449.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,2.0
3432929915.0,,,160.0,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,4.0,8.0
3432928226.0,,,180.3,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,0.0,2.0,6.0
3432927637.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,3.0,6.0
3432923463.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,4.0,4.0
3432918978.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,3.0,3.0,7.0
3432918795.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,3.0
3432918732.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,1.0
3432918182.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,2.0,1.0
3432913287.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,,4.0,4.0
